method,mse_full,mse_roi,final_y_um,final_x_um,max_y_um,max_x_um
A_baseline_fourier,,1049.381176652436,0.0,0.6998291015625,0.0330810546875,1.4329833984375
B_spline_constant,,1051.4142464283318,-0.013232421875,0.7064941406249999,0.02646484375,1.426318359375
C_roi_corr_spline,,722.9117311690925,-0.013232421875,-3.4125,3.705078125,3.59912109375
D_roi_xy_z_split,,832.1202629284325,0.0,-3.345849609375,0.542529296875,3.9057128906250003
E_roi_adjacent,,815.7561204641493,-2.633251953125,2.812646484375,2.99052734375,3.2525390625
F_central_margin,,937.6675833389227,0.0,0.38657226562499997,0.913037109375,0.786474609375
G_two_stage_roi,,738.1574216915957,-0.02646484375,4.732177734375,3.9432617187499996,4.732177734375
H_motor_only,,1156.8423770876652,-4.80000000000291,4.299999999995634,4.80000000000291,4.299999999995634
I_motor_roi_refine,,1056.882420014756,-8.385986328127911,4.299999999995634,8.385986328127911,5.419726562495634
