image_rel,session,group,set_label,category,human_reject,assign_shift_px,assign_corr,drift_info_px,contrast_first,spine_drop,unc_dist_px,drift_df_px,drift_local_px,z_match_corr,z_neighbor_corr,bead_fraction,bright_cv,low_assign_corr,low_contrast,low_spine_drop,low_z_match,low_z_neighbor
keep/20260623_2_pos1__highmag_7_set0.png,20260623,2_pos1__highmag_7_,0.0,9,False,2.57390753524675,0.7669320663657413,0.4242640708192708,1.5,1.0,0.0,0.6403124237432849,0.6082762530298219,0.8819174782610311,0.9858287840272346,0.01064638783269962,0.5855679564438312,-0.7669320663657413,-1.5,-1.0,-0.8819174782610311,-0.9858287840272346
keep/20260623_2_pos1__highmag_7_set1.png,20260623,2_pos1__highmag_7_,1.0,9,False,1.118033988749895,0.6795786076914189,3.705401462729781,1.7941176470588236,0.7773943054357204,0.0,1.60312195418814,0.4,0.7807993815915448,0.9865191842065151,0.03051106025934401,0.6538656331852618,-0.6795786076914189,-1.7941176470588236,-0.7773943054357204,-0.7807993815915448,-0.9865191842065151
keep/20260623_2_pos1__highmag_7_set2.png,20260623,2_pos1__highmag_7_,2.0,9,False,1.5811388300841898,0.6564504412023843,1.5132745728864856,2.375,0.5726315789473685,0.0,0.5099019513592786,0.316227766016838,0.8580248670380974,0.984208051722466,0.016704631738800303,0.65185518844187,-0.6564504412023843,-2.375,-0.5726315789473685,-0.8580248670380974,-0.984208051722466
keep/20260623_3_pos1__highmag_2_set0.png,20260623,3_pos1__highmag_2_,0.0,9,False,1.25,0.7492785881703642,1.5000000178813937,1.7575757575757576,0.9347290640394088,0.9549999833106996,1.118033988749895,0.848528137423857,0.9678578738112356,0.9910526177619983,0.01753048780487805,0.7938687141474474,-0.7492785881703642,-1.7575757575757576,-0.9347290640394088,-0.9678578738112356,-0.9910526177619983
keep/20260623_3_pos1__highmag_2_set1.png,20260623,3_pos1__highmag_2_,1.0,9,False,1.5811388300841898,0.695958140028304,3.401470262847821,1.64,0.8581752484191509,1.3693000078201294,1.1,0.223606797749979,0.8403035290929513,0.9678920938141287,0.0,0.8064657108913011,-0.695958140028304,-1.64,-0.8581752484191509,-0.8403035290929513,-0.9678920938141287
keep/20260623_3_pos1__highmag_2_set2.png,20260623,3_pos1__highmag_2_,2.0,9,False,3.5794552658190883,0.7014631128038784,9.264987860544036,1.9230769230769231,0.8899999999999999,0.0,4.957822102496216,6.5,0.8707470678865928,0.9828133625472686,0.008358662613981762,0.7891813276676636,-0.7014631128038784,-1.9230769230769231,-0.8899999999999999,-0.8707470678865928,-0.9828133625472686
keep/20260623_3_pos1__highmag_3_set0.png,20260623,3_pos1__highmag_3_,0.0,9,False,1.25,0.5544266389562191,0.5830952004733007,1.6363636363636365,0.8600823045267489,4.648600101470947,2.0396078054371145,0.316227766016838,0.8135585156133719,0.983972233222149,0.14001530221882172,0.8362870955332513,-0.5544266389562191,-1.6363636363636365,-0.8600823045267489,-0.8135585156133719,-0.983972233222149
keep/20260623_3_pos1__highmag_5_set0.png,20260623,3_pos1__highmag_5_,0.0,9,False,1.9525624189766635,0.7866642405295905,1.1045361181775963,2.5,0.8307692307692308,3.2792999744415283,1.2,0.316227766016838,0.9292777295131507,0.9783273990909476,0.0408781226343679,1.0587893542931355,-0.7866642405295905,-2.5,-0.8307692307692308,-0.9292777295131507,-0.9783273990909476
keep/20260623_3_pos1__highmag_5_set1.png,20260623,3_pos1__highmag_5_,1.0,9,False,1.600781059358212,0.6511669599480271,0.5099019557428156,2.333333333333333,0.5714285714285714,0.0,1.992485884517127,0.4123105625617661,0.9000398656018805,0.9830684716740191,0.00975975975975976,1.1447316456014338,-0.6511669599480271,-2.333333333333333,-0.5714285714285714,-0.9000398656018805,-0.9830684716740191
keep/20260623_3_pos1__highmag_5_set2.png,20260623,3_pos1__highmag_5_,2.0,9,False,1.6770509831248424,0.5626942641434914,4.501110997773628,1.411764705882353,0.4958333333333333,0.0,1.1401754250991378,1.2206555615733703,0.899679020459249,0.9836371763384087,0.0,1.1458239306206073,-0.5626942641434914,-1.411764705882353,-0.4958333333333333,-0.899679020459249,-0.9836371763384087
keep/20260623_3_pos1__highmag_6_set0.png,20260623,3_pos1__highmag_6_,0.0,9,False,3.132491021535417,0.8803133702580076,1.252996419317346,1.375,1.1550802139037433,0.0,0.3162277660168379,0.9433981132056604,0.7648764362938206,0.9825088353854421,0.0,1.256032732430807,-0.8803133702580076,-1.375,-1.1550802139037433,-0.7648764362938206,-0.9825088353854421
keep/20260623_3_pos1__highmag_6_set1.png,20260623,3_pos1__highmag_6_,1.0,9,False,2.0155644370746373,0.8469416137533183,0.5385164868010179,2.555555555555556,0.5719063545150502,2.3243000507354736,0.4,0.223606797749979,0.886712032546204,0.9852268567687539,0.015163002274450341,1.4008966589327994,-0.8469416137533183,-2.555555555555556,-0.5719063545150502,-0.886712032546204,-0.9852268567687539
keep/20260623_3_pos1__highmag_6_set2.png,20260623,3_pos1__highmag_6_,2.0,9,False,2.692582403567252,0.7481936456176981,1.0295630154012958,1.588235294117647,1.01440329218107,0.0,1.019803902718557,0.2236067977499789,0.8852186273835633,0.9884913183660602,0.010606060606060607,1.2363011993029844,-0.7481936456176981,-1.588235294117647,-1.01440329218107,-0.8852186273835633,-0.9884913183660602
keep/20260623_3_pos1__highmag_7_set0.png,20260623,3_pos1__highmag_7_,0.0,9,False,1.9525624189766635,0.6913695437804547,3.1575306476874805,1.5,1.0196078431372548,1.3693000078201294,2.3194827009486403,0.7211102550927979,0.863244087792317,0.989896134415982,0.0,0.9720802572790954,-0.6913695437804547,-1.5,-1.0196078431372548,-0.863244087792317,-0.989896134415982
keep/20260623_3_pos1__highmag_7_set2.png,20260623,3_pos1__highmag_7_,2.0,9,False,3.051638903933425,0.5831824714233846,1.0770329653008075,1.6521739130434785,0.8776315789473684,0.9549999833106996,0.4242640687119284,0.223606797749979,0.8927660938863767,0.9897223298397558,0.0060790273556231,1.0272135435428773,-0.5831824714233846,-1.6521739130434785,-0.8776315789473684,-0.8927660938863767,-0.9897223298397558
keep/20260623_4_pos1__highmag_1_set0.png,20260623,4_pos1__highmag_1_,0.0,9,False,1.6770509831248424,0.7940692441736941,1.1180339799534125,0.5714285714285714,0.7556818181818182,0.0,1.5,0.3605551275463989,0.735546184937273,0.9896723664601335,0.058958652373660034,0.6458048681665698,-0.7940692441736941,-0.5714285714285714,-0.7556818181818182,-0.735546184937273,-0.9896723664601335
keep/20260623_4_pos1__highmag_1_set1.png,20260623,4_pos1__highmag_1_,1.0,9,False,2.0155644370746373,0.726337478278404,1.2083046094451002,1.3870967741935485,1.0381395348837208,0.0,2.4186773244895647,0.3999999999999999,0.8588069912326359,0.9866251604156573,0.10675883256528418,0.6728207897028847,-0.726337478278404,-1.3870967741935485,-1.0381395348837208,-0.8588069912326359,-0.9866251604156573
keep/20260623_4_pos1__highmag_1_set2.png,20260623,4_pos1__highmag_1_,2.0,9,False,3.473110997362451,0.6162153234959478,0.8062257792656828,2.0,0.8888888888888888,0.0,0.5000000000000004,0.1414213562373095,0.8372059421433873,0.985600326006246,0.14690130068859986,0.6738647484731646,-0.6162153234959478,-2.0,-0.8888888888888888,-0.8372059421433873,-0.985600326006246
keep/20260623_4_pos1__highmag_2_set0.png,20260623,4_pos1__highmag_2_,0.0,9,False,2.0,0.7584516677895065,1.1000000178813931,3.6666666666666665,1.090909090909091,0.0,0.608276253029822,0.4242640687119285,0.9497635407758849,0.9906017831251872,0.039634146341463415,1.079733976069607,-0.7584516677895065,-3.6666666666666665,-1.090909090909091,-0.9497635407758849,-0.9906017831251872
keep/20260623_4_pos1__highmag_2_set1.png,20260623,4_pos1__highmag_2_,1.0,9,False,1.118033988749895,0.7235876287133568,3.301514803843836,0.8181818181818182,0.8148148148148148,0.9549999833106996,0.7615773105863908,3.3301651610693423,0.8520562972441093,0.9885791520087202,0.031818181818181815,1.094959949833641,-0.7235876287133568,-0.8181818181818182,-0.8148148148148148,-0.8520562972441093,-0.9885791520087202
keep/20260623_4_pos1__highmag_2_set2.png,20260623,4_pos1__highmag_2_,2.0,9,False,2.3048861143232218,0.5601943126693177,6.70074629861799,1.5,0.8888888888888888,0.0,4.011234224026316,0.4,0.8693254162948688,0.9861159207192164,0.04940119760479042,1.2449585067537747,-0.5601943126693177,-1.5,-0.8888888888888888,-0.8693254162948688,-0.9861159207192164
keep/20260623_4_pos1__highmag_3_set0.png,20260623,4_pos1__highmag_3_,0.0,9,False,1.7677669529663689,0.8658002634118837,0.5099019560350514,2.0,0.5862068965517241,2.738600015640259,0.4472135954999578,0.282842712474619,0.9154923360724655,0.9876853107699846,0.009796533534287867,0.9547991346286276,-0.8658002634118837,-2.0,-0.5862068965517241,-0.9154923360724655,-0.9876853107699846
keep/20260623_4_pos1__highmag_4_set0.png,20260623,4_pos1__highmag_4_,0.0,9,False,0.25,0.6974490112817002,0.806225786658729,1.6153846153846154,0.9285714285714286,0.0,2.102379604162864,0.608276253029822,0.846470966177868,0.9870996773924183,0.018433179723502304,0.8111412595608621,-0.6974490112817002,-1.6153846153846154,-0.9285714285714286,-0.846470966177868,-0.9870996773924183
keep/20260623_4_pos1__highmag_4_set1.png,20260623,4_pos1__highmag_4_,1.0,9,False,1.8027756377319943,0.5465985843945542,2.109502311538005,1.2692307692307692,1.0411255411255411,0.0,0.3605551275463992,1.91049731745428,0.6143627505688782,0.9801175603915186,0.041635124905374715,0.8092020516241691,-0.5465985843945542,-1.2692307692307692,-1.0411255411255411,-0.6143627505688782,-0.9801175603915186
keep/20260623_4_pos1__highmag_4_set2.png,20260623,4_pos1__highmag_4_,2.0,9,False,2.3717082451262845,0.583227229028106,2.647640465334488,0.8780487804878049,0.7524801587301587,0.9549999833106996,2.433105012119288,0.1414213562373095,0.8021029141867514,0.98549463392475,0.0197869101978691,0.8775556635548525,-0.583227229028106,-0.8780487804878049,-0.7524801587301587,-0.8021029141867514,-0.98549463392475
keep/20260623_4_pos1__highmag_5_set0.png,20260623,4_pos1__highmag_5_,0.0,9,False,0.5,0.6404779863803981,2.999999961555004,4.111111111111111,1.0945945945945947,0.0,1.9313207915827963,0.223606797749979,0.9035330478466929,0.9820598129884659,0.028592927012791574,1.3290130770331805,-0.6404779863803981,-4.111111111111111,-1.0945945945945947,-0.9035330478466929,-0.9820598129884659
keep/20260623_4_pos1__highmag_5_set1.png,20260623,4_pos1__highmag_5_,1.0,9,False,1.0606601717798212,0.6415586312566255,3.801315633289663,0.9696969696969696,0.5671875000000001,3.2792999744415283,2.1,0.447213595499958,0.7095828821972116,0.9802690100001994,0.01902587519025875,1.3829629765139617,-0.6415586312566255,-0.9696969696969696,-0.5671875000000001,-0.7095828821972116,-0.9802690100001994
keep/20260623_4_pos1__highmag_5_set2.png,20260623,4_pos1__highmag_5_,2.0,9,False,1.118033988749895,0.5488271252287181,2.716615580605505,2.909090909090909,0.2241847826086956,0.9549999833106996,1.118033988749895,0.3162277660168379,0.8107031512074031,0.9770274565861657,0.0,1.2878748777781763,-0.5488271252287181,-2.909090909090909,-0.2241847826086956,-0.8107031512074031,-0.9770274565861657
keep/20260623_4_pos1__highmag_6_set0.png,20260623,4_pos1__highmag_6_,0.0,9,False,1.4577379737113252,0.6880482363745617,1.1045360883627573,0.3243243243243243,0.859775641025641,0.0,0.2236067977499789,0.316227766016838,0.6739651894338823,0.9811568476313599,0.06355283307810107,0.6159207826260636,-0.6880482363745617,-0.3243243243243243,-0.859775641025641,-0.6739651894338823,-0.9811568476313599
keep/20260623_4_pos1__highmag_6_set1.png,20260623,4_pos1__highmag_6_,1.0,9,False,2.6575364531836625,0.6853213114360655,0.500000001490116,1.4615384615384617,0.9350877192982456,0.0,0.5099019513592784,0.4123105625617661,0.78688651025456,0.9560038455251697,0.10426179604261795,0.6339900625150828,-0.6853213114360655,-1.4615384615384617,-0.9350877192982456,-0.78688651025456,-0.9560038455251697
keep/20260623_5_pos1__highmag_1_set0.png,20260623,5_pos1__highmag_1_,0.0,9,False,2.0155644370746373,0.6109767874044212,11.031772261405862,0.7959183673469388,0.6997728010386238,0.0,7.710382610480494,7.723341245859852,0.9035498502273385,0.9806527768914068,0.0,1.1803623933027905,-0.6109767874044212,-0.7959183673469388,-0.6997728010386238,-0.9035498502273385,-0.9806527768914068
keep/20260623_5_pos1__highmag_2_set0.png,20260623,5_pos1__highmag_2_,0.0,9,False,1.25,0.8006171348076138,2.402082428838279,3.142857142857143,0.7727272727272727,0.0,1.1999999999999995,0.223606797749979,0.8602504110799009,0.9848971675375384,0.0,1.3787714799209643,-0.8006171348076138,-3.142857142857143,-0.7727272727272727,-0.8602504110799009,-0.9848971675375384
keep/20260623_5_pos1__highmag_2_set1.png,20260623,5_pos1__highmag_2_,1.0,9,False,2.1505813167606567,0.682614213864172,11.720068454884276,0.9411764705882352,0.8333333333333334,1.909999966621399,6.200806399170998,0.6082762530298219,0.768388190517663,0.9830848013011478,0.003770739064856712,1.5314442358197986,-0.682614213864172,-0.9411764705882352,-0.8333333333333334,-0.768388190517663,-0.9830848013011478
keep/20260623_5_pos1__highmag_3_set0.png,20260623,5_pos1__highmag_3_,0.0,9,False,1.6770509831248424,0.7568713533802695,1.0049875815357334,3.4,1.0588235294117647,0.0,0.2236067977499789,0.223606797749979,0.9611477132782938,0.9897928260363482,0.0487062404870624,1.0356064462856902,-0.7568713533802695,-3.4,-1.0588235294117647,-0.9611477132782938,-0.9897928260363482
keep/20260623_5_pos1__highmag_3_set1.png,20260623,5_pos1__highmag_3_,1.0,9,False,2.549509756796392,0.6334830551557177,6.174139511910926,1.2727272727272727,1.1785714285714286,0.0,3.8,0.6324555320336759,0.9073153449528651,0.9890194812688581,0.05359877488514548,0.8605955134410624,-0.6334830551557177,-1.2727272727272727,-1.1785714285714286,-0.9073153449528651,-0.9890194812688581
keep/20260623_5_pos1__highmag_3_set2.png,20260623,5_pos1__highmag_3_,2.0,9,False,3.2882366094914763,0.5342694825560569,12.093386530404398,1.0789473684210529,1.5060975609756098,0.0,5.748912940721924,1.40356688476182,0.8397559185884742,0.9888010056272294,0.028136882129277566,1.0236246168996543,-0.5342694825560569,-1.0789473684210529,-1.5060975609756098,-0.8397559185884742,-0.9888010056272294
keep/20260623_5_pos1__highmag_4_set0.png,20260623,5_pos1__highmag_4_,0.0,9,False,1.5206906325745548,0.8126025189998016,1.334166443046601,1.8888888888888888,0.585139318885449,1.3693000078201294,1.0440306508910548,1.004987562112089,0.7772607605661266,0.9864857149543841,0.0,1.342962961322985,-0.8126025189998016,-1.8888888888888888,-0.585139318885449,-0.7772607605661266,-0.9864857149543841
keep/20260623_5_pos1__highmag_4_set1.png,20260623,5_pos1__highmag_4_,1.0,2,True,1.274754878398196,0.5931145989059198,2.499999997019768,3.0,0.8333333333333334,36.70429992675781,1.0049875621120887,1.91049731745428,0.9385584528470788,0.981305695624183,0.003067484662576687,1.2876824313143944,-0.5931145989059198,-3.0,-0.8333333333333334,-0.9385584528470788,-0.981305695624183
keep/20260623_5_pos1__highmag_5_set0.png,20260623,5_pos1__highmag_5_,0.0,9,False,1.9525624189766635,0.8494181755792938,2.022374888992873,2.526315789473684,0.6597222222222223,0.9549999833106996,0.761577310586391,0.5099019513592785,0.9293325537961867,0.9845418447978069,0.0463173880030372,0.9894932817843852,-0.8494181755792938,-2.526315789473684,-0.6597222222222223,-0.9293325537961867,-0.9845418447978069
keep/20260623_5_pos1__highmag_5_set1.png,20260623,5_pos1__highmag_5_,1.0,9,False,3.335416016031584,0.6154888307929808,2.280350851766578,1.9166666666666667,0.7485822306238185,0.0,1.2041594578792296,0.316227766016838,0.8764639852484286,0.9865442072909689,0.0748663101604278,0.9774905558355688,-0.6154888307929808,-1.9166666666666667,-0.7485822306238185,-0.8764639852484286,-0.9865442072909689
keep/20260623_5_pos1__highmag_5_set2.png,20260623,5_pos1__highmag_5_,2.0,9,False,2.9154759474226504,0.7529590022544655,5.423098751667121,1.2470588235294118,1.2996096291476902,1.3693000078201294,0.4123105625617659,2.302172886644268,0.8535399460015133,0.9867140707130477,0.031131359149582385,0.9181194078163307,-0.7529590022544655,-1.2470588235294118,-1.2996096291476902,-0.8535399460015133,-0.9867140707130477
keep/20260623_5_pos1__highmag_6_set0.png,20260623,5_pos1__highmag_6_,0.0,9,False,1.5206906325745548,0.6204511459047811,10.417293287964243,1.1794871794871795,0.7296863863150391,1.909999966621399,5.108815909777919,0.7071067811865476,0.8755786890411483,0.9829010928159276,0.0075528700906344415,1.0010715785514153,-0.6204511459047811,-1.1794871794871795,-0.7296863863150391,-0.8755786890411483,-0.9829010928159276
keep/20260623_5_pos1__highmag_6_set1.png,20260623,5_pos1__highmag_6_,1.0,9,False,3.8078865529319534,0.4882136071234136,5.500909017306986,2.888888888888889,1.0384615384615383,2.738600015640259,4.509988913511872,0.806225774829855,0.8740639651303842,0.9853084840839246,0.014328808446455505,1.4462623942234911,-0.4882136071234136,-2.888888888888889,-1.0384615384615383,-0.8740639651303842,-0.9853084840839246
keep/20260623_5_pos1__highmag_7_set0.png,20260623,5_pos1__highmag_7_,0.0,9,False,1.8027756377319943,0.6796226874971015,5.514526320845367,3.7,0.7459459459459459,0.0,0.8544003745317532,2.1095023109728985,0.8804148290031271,0.9751507296037265,0.03134556574923547,0.8392613620487319,-0.6796226874971015,-3.7,-0.7459459459459459,-0.8804148290031271,-0.9751507296037265
keep/20260623_5_pos1__highmag_7_set1.png,20260623,5_pos1__highmag_7_,1.0,2,True,1.118033988749895,0.7460584202356448,11.859595229273983,2.333333333333333,0.7987012987012986,15.062299728393556,5.315072906367325,0.5830951894845301,0.7502975818130984,0.9714873671018616,0.0897239263803681,0.8180781343033046,-0.7460584202356448,-2.333333333333333,-0.7987012987012986,-0.7502975818130984,-0.9714873671018616
keep/20260623_5_pos1__highmag_7_set2.png,20260623,5_pos1__highmag_7_,2.0,9,False,4.00780488547035,0.6171174088496086,11.194641487446155,3.0,0.9607843137254902,2.738600015640259,10.650821564555478,0.223606797749979,0.7333505616717769,0.9907165515125111,0.11755725190839694,0.818330034058693,-0.6171174088496086,-3.0,-0.9607843137254902,-0.7333505616717769,-0.9907165515125111
keep/20260623_6_pos1__highmag_1_set0.png,20260623,6_pos1__highmag_1_,0.0,9,False,0.9013878188659972,0.8050143985212652,2.473863378984659,2.5,1.2,0.0,63.96889869303676,52.35198181540027,0.915702758351509,0.9890439634108122,0.010630220197418374,1.2872125204804872,-0.8050143985212652,-2.5,-1.2,-0.915702758351509,-0.9890439634108122
keep/20260623_6_pos1__highmag_1_set1.png,20260623,6_pos1__highmag_1_,1.0,2,True,0.5,0.7170488110646891,0.8062257794505087,2.0,1.05,44.00020599365234,63.56917491992483,34.373972711922605,0.8341619278716883,0.9880161029040504,0.0,1.2773668146686876,-0.7170488110646891,-2.0,-1.05,-0.8341619278716883,-0.9880161029040504
keep/20260623_6_pos1__highmag_2_set0.png,20260623,6_pos1__highmag_2_,0.0,9,False,1.5,0.6741431207696588,1.5297058891461333,1.4285714285714286,1.015,0.0,0.7,1.0,0.8094953899762315,0.9804849182342915,0.0366412213740458,0.936693922440508,-0.6741431207696588,-1.4285714285714286,-1.015,-0.8094953899762315,-0.9804849182342915
keep/20260623_6_pos1__highmag_2_set1.png,20260623,6_pos1__highmag_2_,1.0,9,False,1.0606601717798212,0.6541734512804347,1.360147073661092,1.1785714285714286,0.8484848484848485,0.0,0.4123105625617661,0.316227766016838,0.8356210129536724,0.9864915555116585,0.004573170731707317,0.9494306056286329,-0.6541734512804347,-1.1785714285714286,-0.8484848484848485,-0.8356210129536724,-0.9864915555116585
keep/20260623_6_pos1__highmag_2_set2.png,20260623,6_pos1__highmag_2_,2.0,9,False,1.118033988749895,0.5851531981141015,11.610770742668844,3.1875,0.7947712418300653,0.0,4.850773134253962,3.753664875824692,0.944113624548754,0.9863141947631484,0.0,1.0463052756740543,-0.5851531981141015,-3.1875,-0.7947712418300653,-0.944113624548754,-0.9863141947631484
keep/20260623_6_pos1__highmag_3_set0.png,20260623,6_pos1__highmag_3_,0.0,9,False,1.0307764064044151,0.8217863250018779,1.4142135714346675,1.2222222222222223,1.1103896103896105,0.9549999833106996,0.9899494936611668,0.3162277660168379,0.8537382356978732,0.9880077150488,0.03272450532724505,1.0267323190194633,-0.8217863250018779,-1.2222222222222223,-1.1103896103896105,-0.8537382356978732,-0.9880077150488
keep/20260623_6_pos1__highmag_3_set1.png,20260623,6_pos1__highmag_3_,1.0,9,False,2.6575364531836625,0.6568304038336494,1.315294649914328,1.6,0.6818181818181818,0.0,1.2369316876852978,0.7071067811865475,0.8184633101912828,0.9885838679540979,0.017477203647416412,1.0717488129738721,-0.6568304038336494,-1.6,-0.6818181818181818,-0.8184633101912828,-0.9885838679540979
keep/20260623_6_pos1__highmag_3_set2.png,20260623,6_pos1__highmag_3_,2.0,9,False,1.9525624189766635,0.7091252659069863,0.5830951920400581,2.458333333333333,0.935593220338983,0.9549999833106996,0.608276253029822,0.5385164807134505,0.8045035162640386,0.9891245308161917,0.023700305810397553,1.0545525844080499,-0.7091252659069863,-2.458333333333333,-0.935593220338983,-0.8045035162640386,-0.9891245308161917
keep/20260623_6_pos1__highmag_4_set0.png,20260623,6_pos1__highmag_4_,0.0,9,False,2.3717082451262845,0.8466365346902418,2.308679240365611,0.8461538461538461,0.4220779220779221,1.3693000078201294,49.56652095921197,24.939326374222706,0.8191725118076746,0.9779546643219019,0.0,1.1771119920412445,-0.8466365346902418,-0.8461538461538461,-0.4220779220779221,-0.8191725118076746,-0.9779546643219019
keep/20260623_6_pos1__highmag_4_set1.png,20260623,6_pos1__highmag_4_,1.0,9,False,2.358495283014151,0.7213404158979293,3.1256999811135087,4.1,0.9370988446726574,0.0,78.34092161827049,29.65434200922354,0.8442267395450819,0.9819790402148459,0.0,1.2007633495392696,-0.7213404158979293,-4.1,-0.9370988446726574,-0.8442267395450819,-0.9819790402148459
keep/20260623_6_pos1__highmag_4_set2.png,20260623,6_pos1__highmag_4_,2.0,9,False,2.1505813167606567,0.7140092244825494,6.307138752667901,5.428571428571429,0.9342105263157894,0.0,61.61168720299745,30.513275799232044,0.9252624879402792,0.9882780448530359,0.011406844106463879,1.2560724834680355,-0.7140092244825494,-5.428571428571429,-0.9342105263157894,-0.9252624879402792,-0.9882780448530359
keep/20260623_6_pos1__highmag_5_set0.png,20260623,6_pos1__highmag_5_,0.0,9,False,1.346291201783626,0.8307303178779297,0.5656854270565804,1.12,0.6249999999999999,0.0,0.5,0.3162277660168379,0.8901643185102153,0.9897753587951919,0.04830188679245283,1.0073977116440733,-0.8307303178779297,-1.12,-0.6249999999999999,-0.8901643185102153,-0.9897753587951919
keep/20260623_6_pos1__highmag_5_set1.png,20260623,6_pos1__highmag_5_,1.0,9,False,1.8200274723201293,0.8039426645423574,1.2000000014901158,2.076923076923077,0.3912037037037036,0.0,0.1414213562373095,0.223606797749979,0.9573195100770138,0.9905194067097971,0.029118773946360154,1.0798690296570916,-0.8039426645423574,-2.076923076923077,-0.3912037037037036,-0.9573195100770138,-0.9905194067097971
keep/20260623_6_pos1__highmag_6_set0.png,20260623,6_pos1__highmag_6_,0.0,9,False,1.346291201783626,0.8023808813239313,0.3605551296128181,3.4375,0.7588932806324111,0.0,0.223606797749979,0.3,0.8914084443586997,0.9843786852964223,0.06133540372670807,0.42428385608570884,-0.8023808813239313,-3.4375,-0.7588932806324111,-0.8914084443586997,-0.9843786852964223
keep/20260623_6_pos1__highmag_6_set2.png,20260623,6_pos1__highmag_6_,2.0,9,False,1.8027756377319943,0.6630843523811232,7.600657961623122,1.4782608695652173,0.3204334365325077,0.9549999833106996,4.001249804748512,0.316227766016838,0.8327489850534816,0.986460519127337,0.08689024390243902,0.5105900840540388,-0.6630843523811232,-1.4782608695652173,-0.3204334365325077,-0.8327489850534816,-0.986460519127337
keep/20260701_pos1__highmag_1_set0.png,20260701,pos1__highmag_1_,0.0,9,False,1.0307764064044151,0.7124336580697687,4.459820583098768,3.0,0.6666666666666666,0.0,3.7161808352124095,3.5,0.9300006692679408,0.9375485641372778,0.05391804457225018,1.0820116648354317,-0.7124336580697687,-3.0,-0.6666666666666666,-0.9300006692679408,-0.9375485641372778
keep/20260701_pos1__highmag_1_set1.png,20260701,pos1__highmag_1_,1.0,9,False,0.7071067811865476,0.748784649253559,6.008327531701548,0.5833333333333334,1.0084033613445378,0.0,1.0770329614269012,2.8635642126552705,0.6549530608856308,0.9391310974553659,0.067618332081142,0.9483438745348165,-0.748784649253559,-0.5833333333333334,-1.0084033613445378,-0.6549530608856308,-0.9391310974553659
keep/20260701_pos1__highmag_1_set2.png,20260701,pos1__highmag_1_,2.0,9,False,0.5,0.6715332477364782,6.774215825075512,3.0,0.5833333333333334,0.0,3.83275357934736,1.3601470508735445,0.8776886230449132,0.9069003033302374,0.06640926640926641,1.0655233364847854,-0.6715332477364782,-3.0,-0.5833333333333334,-0.8776886230449132,-0.9069003033302374
keep/20260701_pos1__highmag_2_set0.png,20260701,pos1__highmag_2_,0.0,9,False,0.7905694150420949,0.8441189170128041,2.701851220254601,3.6666666666666665,0.8522727272727273,0.9549999833106996,1.8110770276274832,1.2999999999999998,0.933851226205305,0.9826687333175701,0.058602554470323066,1.093093911192692,-0.8441189170128041,-3.6666666666666665,-0.8522727272727273,-0.933851226205305,-0.9826687333175701
keep/20260701_pos1__highmag_2_set1.png,20260701,pos1__highmag_2_,1.0,9,False,0.3535533905932738,0.7694278512533085,6.870953551635547,1.6666666666666667,0.95,0.0,4.220189569201839,4.504442251822083,0.9103796980300666,0.9822029579640412,0.07180254300673149,1.19909095507656,-0.7694278512533085,-1.6666666666666667,-0.95,-0.9103796980300666,-0.9822029579640412
keep/20260701_pos1__highmag_2_set2.png,20260701,pos1__highmag_2_,2.0,9,False,1.0606601717798212,0.7412401711233737,3.606937778667224,2.7857142857142856,0.5874125874125875,0.0,2.7586228448267454,2.1095023109728985,0.8886120109187778,0.9667688639158816,0.0830130668716372,1.1371006766128735,-0.7412401711233737,-2.7857142857142856,-0.5874125874125875,-0.8886120109187778,-0.9667688639158816
keep/20260701_pos1__highmag_2_set3.png,20260701,pos1__highmag_2_,3.0,9,False,1.8200274723201293,0.7801457938071821,4.788527927589194,3.6666666666666665,0.8181818181818182,1.3693000078201294,1.0,3.255764119219941,0.8866326048440416,0.9739873358201818,0.08257575757575758,1.088676899866914,-0.7801457938071821,-3.6666666666666665,-0.8181818181818182,-0.8866326048440416,-0.9739873358201818
keep/20260701_pos1__highmag_3_set0.png,20260701,pos1__highmag_3_,0.0,9,False,1.118033988749895,0.9518498880085652,1.802775658561501,2.333333333333333,1.0,0.0,1.1704699910719627,0.316227766016838,0.950194701906991,0.9852919755686067,0.11127819548872181,1.0978517159434156,-0.9518498880085652,-2.333333333333333,-1.0,-0.950194701906991,-0.9852919755686067
keep/20260701_pos1__highmag_3_set1.png,20260701,pos1__highmag_3_,1.0,9,False,3.092329219213245,0.9056059566297856,3.176475945347564,3.232142857142857,0.6680682540458611,1.3693000078201294,1.16619037896906,1.3152946437965904,0.916141612616197,0.9847209741400422,0.13358778625954199,1.0084879955111907,-0.9056059566297856,-3.232142857142857,-0.6680682540458611,-0.916141612616197,-0.9847209741400422
keep/20260701_pos1__highmag_3_set2.png,20260701,pos1__highmag_3_,2.0,9,False,6.823672031978091,0.8442117025134594,3.8897300677553446,6.0,0.5833333333333334,0.9549999833106996,4.1182520563948,2.353720459187964,0.9505537188586592,0.9851463258384802,0.0946969696969697,1.0124312122252737,-0.8442117025134594,-6.0,-0.5833333333333334,-0.9505537188586592,-0.9851463258384802
